Date,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Adj Close,SPY_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Adj Close,VIX_Volume,SPY_5_MA_Close,SPY_20_MA_Close,SPY_Volume_5_MA,SPY_Volume_5_SD,SPY_Volume_Z_5,SPY_Volume_20_MA,SPY_Volume_20_SD,SPY_Volume_Z_20,SPY_Oscillator_5,SPY_Oscillator_20,SPY_Percent_Close_Change,SPY_Percent_Change:High_To_Previous_Close,SPY_Percent_Change:Low_To_Previous_Close,SPY_Percent_Close_Change_Label,SPY_Percent_Change:High_To_Previous_Close_Label,SPY_Percent_Change:Low_To_Previous_Close_Label
1995-02-23,48.984375,49.15625,48.859375,48.875,28.899134,402800,10.8,11.35,10.77,11.15,11.15,0.0,48.640625,48.03515625,221120.0,163995.29566423545,1.107836656314656,256395.0,194014.64804981838,0.7546079714682504,0.4818503051718599,1.7483939172155811,0.159846547314578,0.7352941176470588,0.1278772378516624,0.25510204081632654,0.2869897959183674,-0.12755102040816327
1995-02-24,48.9375,49.015625,48.8125,49.0,28.973055,307600,10.95,11.32,10.78,10.84,10.84,0.0,48.7125,48.1390625,262780.0,151276.83894106196,0.29627800470805743,271285.0,185326.25648327716,0.1959517269118144,0.5901975878881219,1.7884384433120162,0.25510204081632654,0.2869897959183674,-0.12755102040816327,-0.8036001285760206,0.0,-0.9643201542912248
1995-02-27,48.859375,49.0,48.53125,48.609375,28.742075,280900,10.93,13.01,10.89,12.51,12.51,0.0,48.74375,48.2140625,309140.0,94156.34869725992,-0.29992666868168205,280770.0,180413.7265754529,0.0007205660149458262,-0.2756763687652234,0.8199112032926137,-0.8036001285760206,0.0,-0.9643201542912248,0.8288173414089895,0.8288173414089895,-0.09563277016257571
1995-02-28,48.5625,49.015625,48.5625,49.015625,28.982279,493500,12.33,12.39,11.73,11.75,11.75,0.0,48.859375,48.31953125,374240.0,84172.04405264257,1.416859972242243,304115.0,175946.31739614028,1.0763794480199478,0.3197953309881676,1.440605345276405,0.8288173414089895,0.8288173414089895,-0.09563277016257571,-0.6416426050689766,0.03208213025344883,-0.7378889958293231
1995-03-01,48.96875,49.03125,48.65625,48.703125,28.797516,242600,11.49,11.93,11.36,11.65,11.65,0.0,48.840625,48.4,345480.0,101716.84717882283,-1.0114352032474256,309870.0,171696.46748657527,-0.3917960630451512,-0.28152792885022015,0.6262913223140525,-0.6416426050689766,0.03208213025344883,-0.7378889958293231,0.12816404998397948,0.12816404998397948,-0.32041012495994875
1995-03-02,48.6875,48.765625,48.546875,48.765625,28.834459,488600,11.66,12.02,11.46,12.02,12.02,0.0,48.81875,48.484375,362640.0,119489.2170867313,1.0541536974718972,315290.0,175697.7725048274,0.9864097736084743,-0.10882089361157632,0.5800837898807605,0.12816404998397948,0.12816404998397948,-0.32041012495994875,0.032030749519538756,0.032030749519538756,-0.5765534913516976
1995-03-03,48.609375,48.78125,48.484375,48.78125,28.843719,290000,11.48,11.91,11.4,11.45,11.45,0.0,48.775,48.55546875,359120.0,121753.75558889344,-0.5677032274337929,323205.0,170480.09445464108,-0.1947734725641809,0.012813941568429361,0.464996540683169,0.032030749519538756,0.032030749519538756,-0.5765534913516976,0.06402048655569782,0.06402048655569782,-0.8002560819462228
1995-03-06,48.453125,48.8125,48.390625,48.8125,28.862152,85700,12.19,12.65,11.84,12.17,12.17,0.0,48.815625,48.59453125,320080.0,173432.57191196815,-1.3514185796596956,307235.0,177231.16119915308,-1.2499777042653526,-0.006401638819531979,0.4485458433144103,0.06402048655569782,0.06402048655569782,-0.8002560819462228,-0.7741935483870968,-0.12903225806451613,-1.2258064516129032
1995-03-07,48.640625,48.75,48.21875,48.4375,28.640453,180900,12.39,14.77,12.33,14.22,14.22,0.0,48.7,48.6046875,257560.0,150056.86588756944,-0.5108729916926144,296010.0,177795.11537899956,-0.6474306099727435,-0.5390143737166383,-0.3439740251390304,-0.7741935483870968,-0.12903225806451613,-1.2258064516129032,0.2574002574002574,0.3861003861003861,-0.19305019305019305
1995-03-08,48.515625,48.625,48.34375,48.5625,28.71434,155900,13.21,14.27,13.21,13.72,13.72,0.0,48.671875,48.61796875,240220.0,157063.5444652896,-0.5368527769258027,268660.0,152129.0740059076,-0.741212688875114,-0.22471910112359553,-0.11409104787003846,0.2574002574002574,0.3861003861003861,-0.19305019305019305,-0.0321853878339234,0.0643707756678468,-0.28966849050531057
1995-03-09,48.546875,48.59375,48.421875,48.546875,28.70512,63500,13.09,13.98,12.89,13.36,13.36,0.0,48.628125,48.63046875,155200.0,89542.1129971814,-1.0240991297903204,245760.0,146430.54901287062,-1.2446856289801942,-0.16708437761068756,-0.17189583433739486,-0.0321853878339234,0.0643707756678468,-0.28966849050531057,1.4589280050745324,1.7126546146527115,-0.03171582619727244
1995-03-10,48.59375,49.390625,48.53125,49.265625,29.130112,192100,13.27,13.27,11.7,12.38,12.38,0.0,48.725,48.67890625,135620.0,57759.951523525364,0.9778401558560165,235830.0,142772.5283172692,-0.306291416951188,1.1095433555669545,1.2052833459050918,1.4589280050745324,1.7126546146527115,-0.03171582619727244,-0.09523809523809523,0.25396825396825395,-0.19047619047619047
1995-03-13,49.234375,49.390625,49.171875,49.21875,29.102386,261300,12.11,12.46,11.99,12.15,12.15,0.0,48.80625,48.721875,170740.0,71556.32746305529,1.265576409671896,241480.0,141355.22107908136,0.14021413463682164,0.8451786400307366,1.019819126419094,-0.09523809523809523,0.25396825396825395,-0.19047619047619047,0.7248660573589663,0.8509297195083518,0.2836432398361172
1995-03-14,49.359375,49.640625,49.359375,49.578125,29.314877,223300,11.68,12.61,11.4,12.1,12.1,0.0,49.034375,48.78203125,179220.0,75466.8934036641,0.5840971850294796,248660.0,136260.46420463765,-0.18611414652098968,1.10891593907336,1.63194055188097,0.7248660573589663,0.8509297195083518,0.2836432398361172,-0.1894537417113988,0.0,-0.5683612251341964
1995-03-15,49.5,49.578125,49.296875,49.484375,29.259449,278500,12.27,12.68,12.19,12.42,12.42,0.0,49.21875,48.834375,203740.0,85275.3657277411,0.8766892919426047,254075.0,135125.55126719497,0.18075781945712413,0.5396825396825398,1.3310296282075866,-0.1894537417113988,0.0,-0.5683612251341964,0.5963590709353421,0.6591337099811676,-0.09416195856873823
1995-03-16,49.4375,49.8125,49.4375,49.78125,29.434994,20400,12.27,12.38,11.78,11.95,11.95,0.0,49.465625,48.88828125,195120.0,103274.30464544412,-1.6918051455281105,233520.0,137953.76647344828,-1.5448653954730467,0.6380693663528908,1.8265496907809609,0.5963590709353421,0.6591337099811676,-0.09416195856873823,-0.4413619167717529,-0.31525851197982346,-0.7566204287515763
1995-03-17,49.4375,49.625,49.40625,49.5625,29.464254,89900,12.05,12.13,11.6,11.8,11.8,0.0,49.525,48.934375,174680.0,113617.21700517047,-0.7461897257714194,233050.0,138450.23236566066,-1.0339455380755649,0.07571933366986658,1.2836068714477238,-0.4413619167717529,-0.31525851197982346,-0.7566204287515763,0.0,0.12610340479192939,-0.18915510718789408
1995-03-20,49.625,49.625,49.46875,49.5625,29.464254,91700,11.88,11.9,11.34,11.34,11.34,0.0,49.59375,48.98984375,140760.0,106378.23085575357,-0.4611845826475929,235180.0,135773.09864545937,-1.0567630954248564,-0.0630119722747322,1.1689285087789272,0.0,0.12610340479192939,-0.18915510718789408,-0.2528445006321113,0.6321112515802781,-0.41087231352718073
1995-03-21,49.5625,49.875,49.359375,49.4375,29.389957,104400,11.35,11.83,10.79,11.53,11.53,0.0,49.565625,49.03984375,116980.0,96108.10059511113,-0.13089427344941124,232000.0,138153.3015777845,-0.9236116585180364,-0.2584956812306859,0.8108840069458768,-0.2528445006321113,0.6321112515802781,-0.41087231352718073,0.0947268708556994,0.1894537417113988,-0.22102936532996525
1995-03-22,49.53125,49.53125,49.328125,49.484375,29.41782,74900,11.36,11.72,11.27,11.29,11.29,0.0,49.565625,49.07421875,76260.0,32933.61504602858,-0.041295193318414664,216425.0,137387.23557885634,-1.0301175316885147,-0.16392409053653043,0.8357876303430709,0.0947268708556994,0.1894537417113988,-0.22102936532996525,0.06311139160618492,0.347112653834017,-0.2524455664247397
1995-03-23,49.421875,49.65625,49.359375,49.515625,29.436394,220500,11.39,11.75,11.25,11.43,11.43,0.0,49.5125,49.10625,116280.0,59193.17528229078,1.760675947910843,207310.0,130232.40319561574,0.10128047764109785,0.006311537490526953,0.8336515209367386,0.06311139160618492,0.347112653834017,-0.2524455664247397,1.4001244555071561,1.4001244555071561,0.3111387678904792
1995-03-24,49.671875,50.21875,49.671875,50.21875,29.854378,134000,11.23,11.24,10.98,11.19,11.19,0.0,49.64375,49.1671875,125100.0,57542.288797023015,0.1546688563500527,198630.0,128975.42034291549,-0.5011032321365105,1.1582525494145848,2.1387485302062537,1.4001244555071561,1.4001244555071561,0.3111387678904792,0.4028509451502944,0.4028509451502944,-0.09296560272699102
1995-03-27,50.296875,50.421875,50.171875,50.421875,29.975151,132100,11.97,12.11,11.78,11.83,11.83,0.0,49.815625,49.2578125,133180.0,54432.223911943925,-0.01984118822238711,191190.0,128269.72773274191,-0.46066987935857906,1.2169876419296213,2.3632038065027756,0.4028509451502944,0.4028509451502944,-0.09296560272699102,0.0,0.0,-0.37186241090796407
1995-03-28,50.296875,50.421875,50.234375,50.421875,29.975151,121900,11.51,11.65,11.29,11.33,11.33,0.0,50.0125,49.328125,136680.0,52652.55929202303,-0.2807081022980625,172610.0,107388.81104119861,-0.47220934386307367,0.8185453636590795,2.2172949002217295,0.0,0.0,-0.37186241090796407,-0.030998140111593304,0.9299442033477991,-0.5889646621202729
1995-03-29,50.375,50.890625,50.125,50.40625,29.965864,246100,11.68,12.93,11.62,12.51,12.51,0.0,50.196875,49.41328125,170920.0,57842.994389986416,1.299725244048135,172785.0,107511.65065385214,0.6819260940941858,0.417107638672729,2.0095179370424887,-0.030998140111593304,0.9299442033477991,-0.5889646621202729,-0.18633540372670807,0.21739130434782608,-0.5900621118012422
1995-03-30,50.515625,50.515625,50.109375,50.3125,29.910128,298400,12.59,13.03,12.3,12.62,12.62,0.0,50.35625,49.490625,186500.0,80564.47728372598,1.3889496186503998,163275.0,83932.1648086944,1.6099310712167239,-0.086880973066904,1.6606680558186495,-0.18633540372670807,0.21739130434782608,-0.5900621118012422,-0.40536326785157467,-0.2806361085126286,-1.527907701902089
1995-03-31,49.921875,50.171875,49.546875,50.109375,29.78936,541300,13.6,13.79,12.95,13.37,13.37,0.0,50.334375,49.55703125,267960.0,170228.28202152543,1.6057261270218075,175840.0,116423.37620218693,3.1390603152181655,-0.44701061650214474,1.114561821134107,-0.40536326785157467,-0.2806361085126286,-1.527907701902089,0.2488335925349922,0.2488335925349922,-0.09331259720062209
1995-04-03,50.09375,50.234375,50.0625,50.234375,29.863665,193300,12.52,14.09,12.42,13.5,13.5,0.0,50.296875,49.628125,280200.0,159904.47148219464,-0.5434494682637835,181220.0,114509.1106465018,0.10549378937447051,-0.12426219322771047,1.2215855424721422,0.2488335925349922,0.2488335925349922,-0.09331259720062209,0.6489493201483313,0.6489493201483313,0.030902348578491962
1995-04-04,50.25,50.5625,50.25,50.5625,30.058741,66900,12.24,12.95,11.76,12.62,12.62,0.0,50.325,49.734375,269200.0,174721.7502201715,-1.157840965678723,175520.0,117328.49790674383,-0.9257767885713017,0.4719324391455482,1.6650958215519949,0.6489493201483313,0.6489493201483313,0.030902348578491962,0.0,0.0927070457354759,-0.27812113720642767
1995-04-05,50.453125,50.609375,50.421875,50.5625,30.058741,107200,12.98,13.34,12.73,12.96,12.96,0.0,50.35625,49.834375,241420.0,189711.95797840474,-0.7074936204879532,173085.0,118258.78080228233,-0.557125648962622,0.4095817301725151,1.461089860161783,0.0,0.0927070457354759,-0.27812113720642767,0.3694581280788177,0.4618226600985222,0.06157635467980296
1995-04-06,50.6875,50.796875,50.59375,50.75,30.170214,352500,11.72,13.22,11.65,12.81,12.81,0.0,50.44375,49.94453125,252240.0,195236.5181004824,0.5135309775827859,187535.0,121768.21499968984,1.3547459819495604,0.6071118820468315,1.6127266185925069,0.3694581280788177,0.4618226600985222,0.06157635467980296,-0.09244992295839753,0.21571648690292758,-0.5546995377503852
1995-04-07,50.859375,50.859375,50.46875,50.703125,30.142353,361400,13.14,13.66,12.72,12.85,12.85,0.0,50.5625,50.01640625,216260.0,136342.04413899625,1.0645285606253234,196000.0,127835.7375285716,1.2938478957265975,0.27812113720642767,1.3729869886443453,-0.09244992295839753,0.21571648690292758,-0.5546995377503852,0.1845585973546601,0.1845585973546601,-0.2153183635804368
1995-04-10,50.625,50.796875,50.59375,50.796875,30.198078,285400,13.3,13.42,12.62,12.79,12.79,0.0,50.675,50.0953125,234680.0,138666.24318845593,0.36577034780605117,197205.0,128594.99243340518,0.6858354149806657,0.24050320670942843,1.4004553819282022,0.1845585973546601,0.1845585973546601,-0.2153183635804368,-0.3395061728395062,0.2777777777777778,-0.4012345679012346
1995-04-11,50.921875,50.9375,50.59375,50.625,30.095909,250300,12.59,13.6,11.64,12.73,12.73,0.0,50.6875,50.14765625,271360.0,102810.56852289068,-0.20484275403370628,198555.0,129024.36520204095,0.40104828199675174,-0.12330456226880394,0.9518764897412386,-0.3395061728395062,0.2777777777777778,-0.4012345679012346,0.3383574284835435,0.3383574284835435,-0.030759766225776686
1995-04-12,50.703125,50.796875,50.609375,50.796875,30.198078,150900,12.29,12.84,11.8,12.04,12.04,0.0,50.734375,50.21328125,280100.0,85819.89862496925,-1.5054783572350823,192175.0,128014.01187699051,-0.3224256422778267,0.12319063751154913,1.1622298632396155,0.3383574284835435,0.3383574284835435,-0.030759766225776686,0.5506271030896298,0.5812174977057204,0.1223615784643622
1995-04-13,50.890625,51.09375,50.859375,51.078125,30.36528,243400,11.22,11.87,11.1,11.48,11.48,0.0,50.8,50.278125,258280.0,76132.75904628703,-0.19544805923759168,203325.0,121827.11164424408,0.32894976708489837,0.5474901574803206,1.5911492323947982,0.5506271030896298,0.5812174977057204,0.1223615784643622,-0.5846153846153846,0.46153846153846156,-0.8923076923076922
1995-04-17,51.265625,51.3125,50.625,50.78125,30.188784,178900,11.49,12.89,11.26,12.33,12.33,0.0,50.815625,50.3390625,221780.0,55206.40361407361,-0.7767214886837642,207775.0,119059.99317018448,-0.24252479133545762,-0.06764651620440988,0.8784182264022157,-0.5846153846153846,0.46153846153846156,-0.8923076923076922,-0.33961099104661935,0.09262117937635073,-0.5866008027168879
1995-04-18,50.828125,50.828125,50.484375,50.609375,30.086615,329500,12.21,13.07,12.16,12.96,12.96,0.0,50.778125,50.39140625,230600.0,69566.73055419522,1.421656576529107,219665.0,118731.56045200699,0.9250699610268905,-0.3323281432703607,0.4325514333111058,-0.33961099104661935,0.09262117937635073,-0.5866008027168879,-0.0927070457354759,0.21631644004944375,-0.6180469715698393
1995-04-19,50.609375,50.71875,50.296875,50.5625,30.058741,223000,13.11,14.48,13.09,13.09,13.09,0.0,50.765625,50.44765625,225140.0,68699.94905383846,-0.031149950319802052,225595.0,115591.90681467626,-0.02244966859280604,-0.40012311480455526,0.22764932711814256,-0.0927070457354759,0.21631644004944375,-0.6180469715698393,0.154273372415921,0.4319654427645789,-0.24683739586547362
1995-04-20,50.703125,50.78125,50.4375,50.640625,30.105188,207900,12.16,12.94,12.09,12.1,12.1,0.0,50.734375,50.50546875,236540.0,57040.713529898974,-0.5020975059329824,232245.0,110164.46305888664,-0.22098777885375587,-0.1847859562673237,0.26760715887821834,0.154273372415921,0.4319654427645789,-0.24683739586547362,0.49124961621123736,0.5219527172244397,0.030703101013202335
1995-04-21,50.65625,50.90625,50.65625,50.890625,30.253832,145000,11.21,12.26,10.95,11.86,11.86,0.0,50.696875,50.57421875,216860.0,69660.9144355714,-1.0315684280381148,228470.0,111868.50880903912,-0.7461438512824399,0.38217345743697506,0.6256275585077624,0.49124961621123736,0.5219527172244397,0.030703101013202335,1.1532625189681336,1.1532625189681336,-0.06069802731411229
1995-04-24,50.859375,51.484375,50.859375,51.484375,30.606806,169000,11.78,12.09,11.55,11.92,11.92,0.0,50.8375,50.6375,214880.0,71134.71023347182,-0.6449734573939624,230220.0,110579.2290384456,-0.5536301937745953,1.2724366855175835,1.6724265613428726,1.1532625189681336,1.1532625189681336,-0.06069802731411229,-0.2738892270237371,0.0,-0.33475349969567864
1995-04-25,51.40625,51.484375,51.3125,51.34375,30.523199,293200,11.93,12.53,11.93,12.41,12.41,0.0,50.984375,50.68359375,207620.0,56950.2589985331,1.502714851607687,238275.0,108910.59527501476,0.5043127334058414,0.7048728164266013,1.302504816955684,-0.2738892270237371,0.0,-0.33475349969567864,0.09121313469139557,0.15202189115232592,-0.4256612952265126
1995-04-26,51.25,51.421875,51.125,51.390625,30.551067,204400,12.78,12.84,12.25,12.28,12.28,0.0,51.15,50.73203125,203900.0,56298.22377304634,0.008881274869623557,242400.0,105788.49305646653,-0.35920730981314586,0.4704301075268845,1.2981813141968397,0.09121313469139557,0.15202189115232592,-0.4256612952265126,0.24264482863208978,0.3033060357901122,-0.21231422505307856
1995-04-27,51.3125,51.546875,51.28125,51.515625,30.625376,502200,11.81,12.15,11.71,11.93,11.93,0.0,51.325,50.7875,262760.0,145191.55622831514,1.649131714129975,255205.0,120707.53900931121,2.046226789371848,0.37140769605454876,1.4336697021904967,0.24264482863208978,0.3033060357901122,-0.21231422505307856,0.15142337976983647,0.30284675953967294,-0.6662628709872804
1995-04-28,51.5,51.671875,51.171875,51.59375,30.671812,130800,11.54,12.37,11.51,11.75,11.75,0.0,51.465625,50.8515625,259920.0,148178.98636446398,-0.8713786156048732,246825.0,123339.96609713447,-0.9406926535769137,0.24895257756997444,1.4595175910278078,0.15142337976983647,0.30284675953967294,-0.6662628709872804,-0.2733070148800486,0.12146978439113272,-0.2733070148800486
1995-05-01,51.546875,51.65625,51.453125,51.453125,30.588223,518700,11.21,12.68,11.12,12.14,12.14,0.0,51.459375,50.91875,329860.0,174693.0679792418,1.0809816450326422,245695.0,120572.57030737335,2.2642380377562956,-0.012145503127469818,1.0494660611267894,-0.2733070148800486,0.12146978439113272,-0.2733070148800486,0.21212121212121215,0.36363636363636365,-0.12121212121212122
1995-05-02,51.5,51.640625,51.390625,51.5625,30.653238,228400,12.18,12.33,11.78,11.88,11.88,0.0,51.503125,50.98515625,316900.0,180403.04875472587,-0.49056820608571694,247450.0,120023.99540793659,-0.15871826242121848,0.11528426673139318,1.1323761511469275,0.21212121212121215,0.36363636363636365,-0.12121212121212122,1.3747758517632995,1.3747758517632995,0.328750747160789
1995-05-03,51.734375,52.28125,51.734375,52.28125,31.080553,724700,11.8,11.82,11.44,11.69,11.69,0.0,51.68125,51.07109375,420960.0,239626.38210347373,1.2675565909468232,280340.0,153424.70260170373,2.8962741492390256,1.160962631515301,2.3695522479386826,1.3747758517632995,1.3747758517632995,0.328750747160789,-0.05980861244019139,0.777511961722488,-0.29904306220095694
1995-05-04,52.34375,52.6875,52.125,52.25,31.061949,311400,11.46,13.46,11.4,12.64,12.64,0.0,51.828125,51.15546875,382800.0,238644.99785245868,-0.299189174893759,290550.0,147994.67095669065,0.14088345117576276,0.8139885438649382,2.139617281876638,-0.05980861244019139,0.777511961722488,-0.29904306220095694,-0.11976047904191617,0.41916167664670656,-0.32934131736526945
1995-05-05,52.46875,52.46875,52.078125,52.1875,31.024803,314900,11.91,12.66,11.82,12.06,12.06,0.0,51.946875,51.22734375,419620.0,201329.07638987468,-0.5201434481187865,288670.0,147403.93160506868,0.17794640695389732,0.4632136196835737,1.8743041893519945,-0.11976047904191617,0.41916167664670656,-0.32934131736526945,0.713436385255648,1.0404280618311534,-0.178359096313912
1995-05-08,52.140625,52.734375,52.09375,52.5625,31.247717,183100,11.37,12.37,11.29,12.22,12.22,0.0,52.16875,51.3203125,352500.0,215483.746486829,-0.7861381786878957,279755.0,148163.54575088253,-0.6523534484151225,0.7547621900083807,2.420459735119501,0.713436385255648,1.0404280618311534,-0.178359096313912,-0.08925914906277893,0.5355548943766736,-0.23802439750074383
1995-05-09,52.78125,52.84375,52.4375,52.515625,31.219856,180600,12.26,13.01,12.17,12.75,12.75,0.0,52.359375,51.40625,342940.0,223285.0263676452,-0.7270527837934934,274515.0,149797.58017510152,-0.6269460420536886,0.2984183825723664,2.1580547112462005,-0.08925914906277893,0.5355548943766736,-0.23802439750074383,0.1188707280832095,0.2971768202080238,-0.35661218424962854
1995-05-10,52.65625,52.671875,52.328125,52.578125,31.25701,330300,12.94,13.44,12.81,13.08,13.08,0.0,52.41875,51.50390625,264060.0,75388.3479060259,0.878650372900735,278515.0,150184.55059306964,0.3448091018383994,0.3040419697150297,2.085703450891164,0.1188707280832095,0.2971768202080238,-0.35661218424962854,0.26674570243034973,0.26674570243034973,-0.17783046828689983
1995-05-11,52.65625,52.71875,52.484375,52.71875,31.340609,351700,13.29,13.59,12.87,12.98,12.98,0.0,52.5125,51.6,272120.0,83439.33125331243,0.9537468578026359,288555.0,147898.79354335225,0.4269473637152481,0.3927636277076832,2.168120155038757,0.26674570243034973,0.26674570243034973,-0.17783046828689983,0.05924170616113744,0.2962085308056872,-0.4146919431279621
1995-05-12,52.515625,52.875,52.5,52.75,31.359192,94600,11.2,12.61,11.18,11.84,11.84,0.0,52.625,51.68359375,228060.0,109344.9724495827,-1.2205407986319297,281115.0,153910.34736597788,-1.2118418494403933,0.23752969121140144,2.063336104602827,0.05924170616113744,0.2962085308056872,-0.4146919431279621,0.4716981132075472,0.4716981132075472,0.0589622641509434
1995-05-15,52.890625,53.0,52.78125,53.0,31.507809,147200,12.09,12.64,11.78,12.38,12.38,0.0,52.7125,51.79453125,220880.0,114110.10910519716,-0.6456921352347058,279530.0,155176.39911438027,-0.8527714314498287,0.5454114299264907,2.327405463293968,0.4716981132075472,0.4716981132075472,0.0589622641509434,0.05892751915144372,0.29463759575721865,-0.20624631703005303
1995-05-16,52.984375,53.15625,52.890625,53.03125,31.526396,221600,12.13,12.65,12.03,12.2,12.2,0.0,52.815625,51.915625,229080.0,111944.52644055447,-0.06681880961792339,274135.0,155223.3273129572,-0.3384478409877164,0.4082598662801072,2.148919520857163,0.05892751915144372,0.29463759575721865,-0.20624631703005303,-0.3845016267376516,0.02957704821058858,-0.47323277136941727
1995-05-17,53.03125,53.046875,52.78125,52.828125,31.405657,189200,12.28,12.65,12.11,12.36,12.36,0.0,52.865625,52.02890625,200860.0,96810.88781743508,-0.12044099855780996,272445.0,155991.46223262948,-0.5336510012058034,-0.07093456286575903,1.5361052299653166,-0.3845016267376516,0.02957704821058858,-0.47323277136941727,-1.4705882352941175,-0.12004801920768307,-1.4705882352941175
1995-05-18,52.734375,52.765625,52.0625,52.0625,30.950481,577800,11.89,13.49,11.89,13.13,13.13,0.0,52.734375,52.1,246080.0,191439.4212277085,1.7327674617519562,290940.0,169296.9530611513,1.6944191541142746,-1.274074074074074,-0.07197696737044418,-1.4705882352941175,-0.12004801920768307,-1.4705882352941175,0.05998800239952009,0.23995200959808036,-0.2999400119976005
1995-05-19,51.984375,52.1875,51.90625,52.09375,30.969069,363900,12.73,13.6,12.6,12.81,12.81,0.0,52.603125,52.16015625,299940.0,175376.07590546666,0.3647019678697595,301885.0,166416.80796627604,0.37264865705492434,-0.9683360066535943,-0.12731221448363664,0.05998800239952009,0.23995200959808036,-0.2999400119976005,1.0975971521803618,1.2459210916641947,0.26698309107089885
1995-05-22,52.265625,52.75,52.234375,52.671875,31.31275,216000,12.22,12.27,11.49,11.68,11.68,0.0,52.5375,52.21953125,313700.0,162632.10015246068,-0.6007424112977106,304235.0,164765.2054320111,-0.5355196187729659,0.25576968831786545,0.8662347960084323,1.0975971521803618,1.2459210916641947,0.26698309107089885,0.9112286890064668,0.9112286890064668,-0.11757789535567313
1995-05-23,52.765625,53.15625,52.609375,53.15625,31.6007,136800,11.14,11.74,11.05,11.55,11.55,0.0,52.5625,52.31015625,296740.0,178304.36898741432,-0.8970055019307431,296415.0,168974.23433299302,-0.944611470678133,1.1296076099881094,1.6174559792105407,0.9112286890064668,0.9112286890064668,-0.11757789535567313,-0.0588235294117647,0.5,-0.676470588235294
1995-05-24,53.25,53.421875,52.796875,53.125,31.582125,370800,10.29,11.85,10.08,11.26,11.26,0.0,52.621875,52.396875,333060.0,169184.8929426029,0.22306956220259896,304735.0,168300.39958360227,0.39254214585023955,0.9561137834788234,1.38963440090654,-0.0588235294117647,0.5,-0.676470588235294,0.08815750808110491,0.17631501616220982,-0.7640317367029091
1995-05-25,52.96875,53.21875,52.71875,53.171875,31.609978,379900,11.76,11.99,11.31,11.63,11.63,0.0,52.84375,52.4796875,293480.0,110631.76307010569,0.781149984432924,298620.0,162882.73986941835,0.49900928769470265,0.6209343583678296,1.3189626938994308,0.08815750808110491,0.17631501616220982,-0.7640317367029091,-1.159334126040428,-0.356718192627824,-1.5457788347205708
1995-05-26,52.96875,52.984375,52.359375,52.5625,31.247717,518600,11.63,12.56,11.63,12.2,12.2,0.0,52.9375,52.528125,324420.0,149909.27923247445,1.2953167475301641,318010.0,164923.1332916551,1.2162635768341274,-0.7083825265643447,0.06544113272651014,-1.159334126040428,-0.356718192627824,-1.5457788347205708,-0.02973535533749628,0.5055010407374368,-0.35682426404995543
1995-05-30,52.6875,52.828125,52.375,52.546875,31.238432,61500,12.13,12.97,12.1,12.52,12.52,0.0,52.9125,52.5828125,293520.0,188738.67383236537,-1.2293187998453163,295150.0,167310.37498896342,-1.396506343467419,-0.6909992912827808,-0.06834457552076136,-0.02973535533749628,0.5055010407374368,-0.35682426404995543,2.03903291581707,2.03903291581707,-0.17477424992717738
1995-05-31,52.453125,53.640625,52.453125,53.640625,31.888655,564500,12.49,12.96,12.05,12.85,12.85,0.0,53.009375,52.68671875,379060.0,196705.80316808145,0.942727652226635,311955.0,176859.76744897483,1.4279392291571391,1.190827094263989,1.8105250670976787,2.03903291581707,2.03903291581707,-0.17477424992717738,-0.2628504672897196,0.4964953271028037,-0.7301401869158879
1995-06-01,53.40625,53.90625,53.25,53.5,31.805061,810100,12.16,12.85,12.12,12.21,12.21,0.0,53.084375,52.74765625,466920.0,274728.52418342,1.2491604248959565,316225.0,188027.64599360098,2.6266084297880736,0.7829516689232916,1.426307448494456,-0.2628504672897196,0.4964953271028037,-0.7301401869158879,0.08754012255617158,0.7878611030055441,-0.758681062153487
1995-06-02,53.28125,53.921875,53.09375,53.546875,31.832916,112900,12.77,13.31,12.41,12.98,12.98,0.0,53.159375,52.8125,413520.0,318356.2972519941,-0.9442879019353747,306300.0,193456.26188665512,-0.9997091751587339,0.7289400975839216,1.3905325443786982,0.08754012255617158,0.7878611030055441,-0.758681062153487,0.6090487238979118,0.9280742459396751,-0.08700696055684454
1995-06-05,53.546875,54.046875,53.5,53.875,32.027996,257200,13.5,14.05,13.27,13.45,13.45,0.0,53.421875,52.896875,361240.0,318249.5373130965,-0.3269132796810466,303415.0,193751.2737479358,-0.23852746413488993,0.8482012284293653,1.8491167956519146,0.6090487238979118,0.9280742459396751,-0.08700696055684454,-0.17431725740848344,0.26147588611272515,-0.17431725740848344
1995-06-06,53.828125,54.015625,53.78125,53.78125,31.97225,165800,12.96,13.63,12.91,13.0,13.0,0.0,53.66875,52.9578125,382100.0,296356.24677067297,-0.7298648243692253,302550.0,194354.36842611997,-0.7036116610467794,0.2096191918015552,1.554893340807831,-0.17431725740848344,0.26147588611272515,-0.17431725740848344,-0.5257009345794392,-0.14602803738317757,-0.6425233644859812
